booking_id,date,time,city,pickup_location,drop_location,vehicle_type,ride_distance,booking_value,driver_rating,customer_rating,payment_method,wait_time,booking_status,cancelled_by_customer,cancelled_by_driver,customer_cancel_reason,driver_cancel_reason,booking_datetime,is_cancelled,is_completed,hour,day_of_week,is_weekend,is_peak_hour,fare_per_km,segment_bookings,segment_avg_wait,segment_avg_fare,segment_avg_distance,city_bookings,city_avg_fare,distance_bucket,fare_bucket
92,2024-01-02,06:20:00,Bengaluru,Airport,Airport,Auto,10.06,280.58,4.86,4.53,Cash,7.84,Cancelled,1,0,Customer changed plans,High fare,2024-01-02 06:20:00,1,0,6,1,0,0,27.890656063618287,135,6.2973333333333334,201.65148148148148,8.436074074074073,4217,206.72134930045058,long,premium
93,2024-01-02,06:40:00,Chennai,Tech Park,Market,Mini,8.51,220.92,4.35,4.43,Cash,6.96,Cancelled,1,0,Driver not moving,Driver asked to cancel,2024-01-02 06:40:00,1,0,6,1,0,0,25.960047003525265,141,6.805815602836879,203.22539007092197,8.788297872340426,4155,204.11986762936223,long,high
94,2024-01-02,07:00:00,Delhi,Railway Station,Residential,Auto,2.21,79.77,4.02,3.64,Card,4.22,Completed,0,0,,,2024-01-02 07:00:00,0,1,7,1,0,0,36.09502262443439,126,7.031587301587302,194.16587301587302,8.07436507936508,4181,205.5532791198278,short,low
95,2024-01-02,07:20:00,Delhi,Mall,University,Auto,21.4,477.93,4.22,3.98,UPI,3.01,Cancelled,1,0,Customer changed plans,Driver not moving,2024-01-02 07:20:00,1,0,7,1,0,0,22.33317757009346,122,6.1268032786885245,205.8987704918033,8.922786885245902,4181,205.5532791198278,very_long,premium
96,2024-01-02,07:40:00,Hyderabad,Hospital,Airport,Mini,5.56,159.67,4.42,4.13,Card,1.42,Cancelled,1,1,High fare,Driver not moving,2024-01-02 07:40:00,1,0,7,1,0,0,28.717625899280577,146,5.912945205479452,199.38801369863015,8.50431506849315,4218,204.3446846846847,medium,mid
97,2024-01-02,08:00:00,Hyderabad,Airport,Hospital,Bike,2.9,115.01,4.2,4.75,Wallet,15.15,Cancelled,0,0,High fare,High fare,2024-01-02 08:00:00,1,0,8,1,0,1,39.65862068965517,110,6.2352727272727275,202.2549090909091,8.952636363636364,4218,204.3446846846847,short,low
98,2024-01-02,08:20:00,Chennai,University,Tech Park,Mini,11.56,244.02,4.23,4.82,Cash,9.83,Cancelled,0,0,Customer changed plans,Driver not moving,2024-01-02 08:20:00,1,0,8,1,0,1,21.108996539792383,151,6.021986754966888,210.3647682119205,8.955033112582782,4155,204.11986762936223,long,high
99,2024-01-02,08:40:00,Chennai,Railway Station,University,Mini,7.44,203.71,4.58,4.59,Card,3.89,Cancelled,1,0,Customer changed plans,Long wait time,2024-01-02 08:40:00,1,0,8,1,0,1,27.38037634408602,148,6.598648648648648,214.7150675675676,9.145743243243242,4155,204.11986762936223,medium,high
100,2024-01-02,09:00:00,Pune,Residential,Residential,Bike,9.47,172.2,4.28,4.0,UPI,1.18,Cancelled,1,0,Driver asked to cancel,Long wait time,2024-01-02 09:00:00,1,0,9,1,0,1,18.183738120380145,114,6.039824561403509,192.66456140350877,7.848684210526316,4079,206.66771512625644,long,mid
101,2024-01-02,09:20:00,Chennai,Residential,Railway Station,Auto,7.97,226.61,4.46,4.36,Cash,7.88,Cancelled,1,1,Customer changed plans,Driver asked to cancel,2024-01-02 09:20:00,1,0,9,1,0,1,28.43287327478043,125,6.4832,210.03888,9.15856,4155,204.11986762936223,medium,high
102,2024-01-02,09:40:00,Delhi,Mall,Tech Park,Auto,0.93,94.43,4.27,4.38,Wallet,4.34,Completed,0,0,,,2024-01-02 09:40:00,0,1,9,1,0,1,101.53763440860216,122,6.1268032786885245,205.8987704918033,8.922786885245902,4181,205.5532791198278,short,low
103,2024-01-02,10:00:00,Hyderabad,Market,Market,Prime Sedan,3.74,146.12,3.65,3.72,UPI,10.19,Cancelled,1,0,High fare,High fare,2024-01-02 10:00:00,1,0,10,1,0,1,39.06951871657754,116,6.650431034482759,189.40439655172415,7.992155172413794,4218,204.3446846846847,medium,mid
104,2024-01-02,10:20:00,Bengaluru,Hospital,Residential,Mini,3.62,145.75,3.65,4.17,Card,2.48,Cancelled,0,1,Driver not moving,Driver asked to cancel,2024-01-02 10:20:00,1,0,10,1,0,1,40.26243093922652,162,6.476111111111112,185.1866049382716,8.006172839506172,4217,206.72134930045058,medium,mid
105,2024-01-02,10:40:00,Hyderabad,Hospital,Railway Station,SUV,13.67,316.27,4.48,4.93,UPI,3.77,Cancelled,1,0,Long wait time,Driver not moving,2024-01-02 10:40:00,1,0,10,1,0,1,23.136064374542794,45,7.216444444444445,186.88644444444444,7.701777777777777,4218,204.3446846846847,long,premium
106,2024-01-02,11:00:00,Delhi,Hospital,Market,Auto,7.64,184.06,4.32,3.75,Cash,4.69,Completed,0,0,,,2024-01-02 11:00:00,0,1,11,1,0,0,24.091623036649217,121,6.973719008264463,197.1900826446281,8.594380165289257,4181,205.5532791198278,medium,high
107,2024-01-02,11:20:00,Bengaluru,Mall,Railway Station,Mini,10.47,158.88,4.4,4.39,UPI,8.65,Completed,0,0,,,2024-01-02 11:20:00,0,1,11,1,0,0,15.174785100286533,147,6.619795918367347,209.93102040816328,8.976394557823129,4217,206.72134930045058,long,mid
108,2024-01-02,11:40:00,Chennai,Residential,Mall,Bike,5.82,158.35,4.45,4.26,Card,3.23,Completed,0,0,,,2024-01-02 11:40:00,0,1,11,1,0,0,27.20790378006873,92,6.184673913043478,226.1216304347826,9.858478260869566,4155,204.11986762936223,medium,mid
109,2024-01-02,12:00:00,Chennai,Market,Hospital,Bike,10.81,235.99,4.43,3.84,Wallet,7.95,Cancelled,1,1,Long wait time,Driver not moving,2024-01-02 12:00:00,1,0,12,1,0,0,21.83071230342276,98,7.396836734693878,198.47173469387755,8.377244897959184,4155,204.11986762936223,long,high
110,2024-01-02,12:20:00,Pune,University,Mall,Mini,6.65,157.86,4.33,4.57,UPI,1.51,Completed,0,0,,,2024-01-02 12:20:00,0,1,12,1,0,0,23.738345864661653,129,6.694418604651163,189.86651162790696,8.157286821705426,4079,206.66771512625644,medium,mid
111,2024-01-02,12:40:00,Pune,Hospital,Market,Auto,6.31,140.56,4.8,4.0,Wallet,5.21,Completed,0,0,,,2024-01-02 12:40:00,0,1,12,1,0,0,22.2757527733756,131,6.598320610687023,215.71427480916032,9.416564885496182,4079,206.66771512625644,medium,mid
112,2024-01-02,13:00:00,Chennai,Airport,Tech Park,Bike,8.47,166.21,4.42,4.79,Wallet,13.83,Cancelled,0,0,Driver not moving,Customer changed plans,2024-01-02 13:00:00,1,0,13,1,0,0,19.623376623376625,122,6.7172950819672135,216.2554918032787,9.269016393442623,4155,204.11986762936223,long,mid
113,2024-01-02,13:20:00,Bengaluru,Mall,Market,Bike,7.97,180.9,4.43,5.0,Card,17.78,Cancelled,0,0,High fare,High fare,2024-01-02 13:20:00,1,0,13,1,0,0,22.697616060225847,108,7.154814814814815,194.33851851851853,8.107962962962963,4217,206.72134930045058,medium,mid
114,2024-01-02,13:40:00,Hyderabad,University,University,Mini,31.41,609.72,4.17,4.28,UPI,11.35,Completed,0,0,,,2024-01-02 13:40:00,0,1,13,1,0,0,19.411652340019103,146,6.3165068493150685,215.51753424657534,9.056575342465754,4218,204.3446846846847,very_long,premium
115,2024-01-02,14:00:00,Mumbai,University,Airport,Mini,3.71,98.08,3.94,5.0,Cash,1.14,Completed,0,0,,,2024-01-02 14:00:00,0,1,14,1,0,0,26.4366576819407,155,5.740774193548387,216.36354838709676,9.410387096774192,4150,204.35813493975903,medium,low
116,2024-01-02,14:20:00,Chennai,Residential,University,Auto,1.98,85.92,5.0,4.31,Card,4.83,Completed,0,0,,,2024-01-02 14:20:00,0,1,14,1,0,0,43.3939393939394,125,6.4832,210.03888,9.15856,4155,204.11986762936223,short,low
117,2024-01-02,14:40:00,Mumbai,Residential,Mall,Mini,9.33,183.68,4.64,3.28,Cash,5.33,Completed,0,0,,,2024-01-02 14:40:00,0,1,14,1,0,0,19.68703108252948,144,6.367638888888889,206.725,9.073958333333334,4150,204.35813493975903,long,high
118,2024-01-02,15:00:00,Bengaluru,University,Mall,Prime Sedan,4.15,116.25,4.44,4.12,Cash,10.39,Completed,0,0,,,2024-01-02 15:00:00,0,1,15,1,0,0,28.012048192771083,95,6.389263157894737,222.87610526315788,9.528947368421052,4217,206.72134930045058,medium,low
119,2024-01-02,15:20:00,Delhi,University,Railway Station,Prime Sedan,0.81,60.63,4.27,4.22,Card,5.95,Completed,0,0,,,2024-01-02 15:20:00,0,1,15,1,0,0,74.85185185185185,76,5.776973684210526,208.975,8.711052631578946,4181,205.5532791198278,short,low
120,2024-01-02,15:40:00,Chennai,University,Airport,Mini,3.04,88.17,4.57,5.0,UPI,2.34,Completed,0,0,,,2024-01-02 15:40:00,0,1,15,1,0,0,29.00328947368421,151,6.021986754966888,210.3647682119205,8.955033112582782,4155,204.11986762936223,medium,low
121,2024-01-02,16:00:00,Pune,Residential,Railway Station,SUV,27.24,341.02,4.17,4.3,UPI,11.47,Cancelled,0,1,Long wait time,High fare,2024-01-02 16:00:00,1,0,16,1,0,0,12.519089574155654,45,6.068444444444444,234.82822222222222,10.825333333333333,4079,206.66771512625644,very_long,premium
122,2024-01-02,16:20:00,Mumbai,Airport,Hospital,Bike,3.63,103.17,4.6,3.27,Wallet,16.34,Completed,0,0,,,2024-01-02 16:20:00,0,1,16,1,0,0,28.421487603305785,119,6.322016806722689,197.3427731092437,8.319579831932773,4150,204.35813493975903,medium,low
123,2024-01-02,16:40:00,Bengaluru,Airport,Airport,Mini,1.39,69.33,4.87,4.44,Wallet,9.33,Completed,0,0,,,2024-01-02 16:40:00,0,1,16,1,0,0,49.87769784172662,137,5.755255474452555,207.4909489051095,9.122773722627736,4217,206.72134930045058,short,low
124,2024-01-02,17:00:00,Bengaluru,Railway Station,Hospital,SUV,26.19,568.91,4.32,4.3,UPI,3.11,Completed,0,0,,,2024-01-02 17:00:00,0,1,17,1,0,1,21.722413134784265,50,5.915,212.5206,8.77,4217,206.72134930045058,very_long,premium
125,2024-01-02,17:20:00,Pune,Airport,Hospital,Bike,2.93,93.05,4.89,4.17,Cash,18.89,Cancelled,0,1,Driver asked to cancel,Driver not moving,2024-01-02 17:20:00,1,0,17,1,0,1,31.75767918088737,104,6.571346153846154,213.97096153846152,9.970576923076923,4079,206.66771512625644,short,low
126,2024-01-02,17:40:00,Delhi,Tech Park,University,SUV,37.25,721.73,4.26,4.25,UPI,9.92,Cancelled,1,0,Driver asked to cancel,High fare,2024-01-02 17:40:00,1,0,17,1,0,1,19.375302013422814,67,6.517761194029851,217.35925373134327,9.352835820895523,4181,205.5532791198278,very_long,premium
127,2024-01-02,18:00:00,Pune,Hospital,Railway Station,Bike,5.63,206.56,3.73,4.77,Wallet,8.83,Cancelled,0,0,Long wait time,High fare,2024-01-02 18:00:00,1,0,18,1,0,1,36.68916518650089,125,7.04696,214.30552,9.29984,4079,206.66771512625644,medium,high
128,2024-01-02,18:20:00,Bengaluru,Residential,Hospital,Auto,21.46,402.65,4.64,4.32,Cash,15.87,Completed,0,0,,,2024-01-02 18:20:00,0,1,18,1,0,1,18.762814538676604,103,7.023786407766991,200.99194174757284,8.58504854368932,4217,206.72134930045058,very_long,premium
129,2024-01-02,18:40:00,Mumbai,Market,University,Prime Sedan,6.2,202.12,4.31,4.34,Wallet,10.1,Completed,0,0,,,2024-01-02 18:40:00,0,1,18,1,0,1,32.6,80,6.603125,194.005875,8.23275,4150,204.35813493975903,medium,high
130,2024-01-02,19:00:00,Chennai,Hospital,Railway Station,Auto,10.1,282.95,4.64,4.02,Wallet,4.98,Cancelled,1,1,Driver asked to cancel,High fare,2024-01-02 19:00:00,1,0,19,1,0,1,28.014851485148515,129,6.835581395348837,204.00581395348837,8.688449612403101,4155,204.11986762936223,long,premium
131,2024-01-02,19:20:00,Hyderabad,University,Tech Park,Mini,6.76,174.2,3.96,3.68,Cash,14.57,Cancelled,0,1,Customer changed plans,Driver asked to cancel,2024-01-02 19:20:00,1,0,19,1,0,1,25.76923076923077,146,6.3165068493150685,215.51753424657534,9.056575342465754,4218,204.3446846846847,medium,mid
132,2024-01-02,19:40:00,Mumbai,Market,Mall,Prime Sedan,6.24,170.7,4.18,4.34,Card,2.56,Completed,0,0,,,2024-01-02 19:40:00,0,1,19,1,0,1,27.355769230769223,80,6.603125,194.005875,8.23275,4150,204.35813493975903,medium,mid
133,2024-01-02,20:00:00,Chennai,Mall,Railway Station,Auto,8.81,231.83,4.82,4.0,Wallet,2.99,Cancelled,1,0,Driver not moving,Customer changed plans,2024-01-02 20:00:00,1,0,20,1,0,1,26.314415437003404,131,6.118778625954198,213.9485496183206,9.168702290076336,4155,204.11986762936223,long,high
134,2024-01-02,20:20:00,Hyderabad,Railway Station,Airport,Auto,10.35,222.27,4.45,4.32,Cash,3.61,Cancelled,1,1,High fare,Driver asked to cancel,2024-01-02 20:20:00,1,0,20,1,0,1,21.47536231884058,131,6.210839694656489,216.3246564885496,9.406717557251909,4218,204.3446846846847,long,high
135,2024-01-02,20:40:00,Hyderabad,Airport,Tech Park,Mini,8.35,186.1,4.87,3.34,Wallet,6.09,Cancelled,0,0,High fare,Driver not moving,2024-01-02 20:40:00,1,0,20,1,0,1,22.2874251497006,136,6.5872794117647056,206.00875,9.003529411764706,4218,204.3446846846847,long,high
136,2024-01-02,21:00:00,Hyderabad,Airport,Railway Station,Prime Sedan,7.76,196.94,4.13,4.3,Card,6.77,Cancelled,1,0,High fare,Long wait time,2024-01-02 21:00:00,1,0,21,1,0,1,25.378865979381445,111,7.134864864864865,207.14216216216215,9.092432432432432,4218,204.3446846846847,medium,high
137,2024-01-02,21:20:00,Hyderabad,Mall,Railway Station,Auto,4.18,134.97,5.0,4.22,Card,4.73,Cancelled,1,1,Driver not moving,Customer changed plans,2024-01-02 21:20:00,1,0,21,1,0,1,32.28947368421053,117,6.615897435897436,215.54666666666665,9.726923076923077,4218,204.3446846846847,medium,mid
138,2024-01-02,21:40:00,Bengaluru,Airport,Mall,Prime Sedan,6.95,193.35,5.0,4.28,Card,4.91,Completed,0,0,,,2024-01-02 21:40:00,0,1,21,1,0,1,27.820143884892087,78,6.41423076923077,204.69551282051282,8.786666666666667,4217,206.72134930045058,medium,high
139,2024-01-02,22:00:00,Delhi,Tech Park,University,Auto,19.79,381.43,4.61,4.36,Card,7.01,Cancelled,0,1,Customer changed plans,High fare,2024-01-02 22:00:00,1,0,22,1,0,0,19.273875694795358,99,5.812424242424242,197.58666666666664,8.238484848484848,4181,205.5532791198278,very_long,premium
140,2024-01-02,22:20:00,Delhi,Airport,Market,Auto,4.02,130.66,4.4,4.47,Wallet,2.56,Completed,0,0,,,2024-01-02 22:20:00,0,1,22,1,0,0,32.50248756218906,111,5.794684684684685,195.3091891891892,8.099639639639639,4181,205.5532791198278,medium,mid
141,2024-01-02,22:40:00,Pune,University,Mall,Auto,8.99,211.94,4.5,4.5,Wallet,8.3,Cancelled,0,0,Long wait time,High fare,2024-01-02 22:40:00,1,0,22,1,0,0,23.57508342602892,143,6.414825174825175,210.07916083916083,9.218041958041958,4079,206.66771512625644,long,high
142,2024-01-02,23:00:00,Pune,Market,Market,SUV,16.05,326.25,4.72,4.17,UPI,1.0,Completed,0,0,,,2024-01-02 23:00:00,0,1,23,1,0,0,20.32710280373832,60,5.4383333333333335,208.7285,8.797833333333333,4079,206.66771512625644,very_long,premium
143,2024-01-02,23:20:00,Mumbai,Airport,Tech Park,Bike,10.41,179.77,4.44,4.67,Cash,5.5,Completed,0,0,,,2024-01-02 23:20:00,0,1,23,1,0,0,17.26897214217099,119,6.322016806722689,197.3427731092437,8.319579831932773,4150,204.35813493975903,long,mid
144,2024-01-02,23:40:00,Delhi,Railway Station,University,Prime Sedan,13.77,203.77,4.23,4.21,Card,3.58,Cancelled,1,1,Driver asked to cancel,Customer changed plans,2024-01-02 23:40:00,1,0,23,1,0,0,14.798111837327523,106,6.931320754716982,192.87415094339622,8.188396226415094,4181,205.5532791198278,long,high
145,2024-01-03,00:00:00,Mumbai,Tech Park,Airport,Mini,2.89,90.44,3.99,3.64,Cash,18.39,Completed,0,0,,,2024-01-03 00:00:00,0,1,0,2,0,0,31.294117647058822,158,6.254367088607595,209.44348101265822,9.167848101265824,4150,204.35813493975903,short,low
146,2024-01-03,00:20:00,Hyderabad,Mall,Mall,Prime Sedan,9.0,217.01,3.59,4.57,Wallet,4.45,Cancelled,1,0,Driver not moving,Customer changed plans,2024-01-03 00:20:00,1,0,0,2,0,0,24.112222222222226,90,5.719444444444444,220.18588888888888,9.609666666666667,4218,204.3446846846847,long,high
147,2024-01-03,00:40:00,Delhi,Airport,Tech Park,SUV,5.98,179.16,4.25,4.16,Wallet,6.11,Cancelled,1,0,Customer changed plans,Driver not moving,2024-01-03 00:40:00,1,0,0,2,0,0,29.959866220735783,69,5.187536231884058,188.72898550724636,7.870869565217392,4181,205.5532791198278,medium,mid
148,2024-01-03,01:00:00,Mumbai,Residential,Tech Park,SUV,6.17,154.62,3.63,4.08,UPI,4.62,Cancelled,1,0,Long wait time,Customer changed plans,2024-01-03 01:00:00,1,0,1,2,0,0,25.059967585089144,52,6.843461538461539,227.75634615384615,10.600576923076924,4150,204.35813493975903,medium,mid
149,2024-01-03,01:20:00,Pune,Hospital,Hospital,Bike,18.74,451.25,4.3,4.91,Wallet,2.17,Completed,0,0,,,2024-01-03 01:20:00,0,1,1,2,0,0,24.079509071504805,125,7.04696,214.30552,9.29984,4079,206.66771512625644,very_long,premium
150,2024-01-03,01:40:00,Pune,Market,Railway Station,Mini,6.25,134.62,4.9,4.15,UPI,2.09,Completed,0,0,,,2024-01-03 01:40:00,0,1,1,2,0,0,21.5392,160,6.437062500000001,201.4849375,8.5246875,4079,206.66771512625644,medium,mid
151,2024-01-03,02:00:00,Pune,Mall,Airport,Auto,9.2,207.13,4.33,4.38,Wallet,1.76,Cancelled,0,0,Driver not moving,Driver asked to cancel,2024-01-03 02:00:00,1,0,2,2,0,0,22.51413043478261,117,7.211025641025641,201.06418803418802,8.807264957264957,4079,206.66771512625644,long,high
152,2024-01-03,02:20:00,Bengaluru,Mall,Mall,SUV,1.39,62.62,4.02,4.72,UPI,5.44,Completed,0,0,,,2024-01-03 02:20:00,0,1,2,2,0,0,45.05035971223022,32,6.7653125,221.5478125,9.0375,4217,206.72134930045058,short,low
153,2024-01-03,02:40:00,Pune,Tech Park,Tech Park,Prime Sedan,21.44,370.63,4.17,4.01,Cash,4.31,Cancelled,0,0,Driver not moving,Driver asked to cancel,2024-01-03 02:40:00,1,0,2,2,0,0,17.28684701492537,81,6.054691358024692,204.039012345679,8.552345679012346,4079,206.66771512625644,very_long,premium
154,2024-01-03,03:00:00,Bengaluru,Railway Station,Mall,Auto,13.25,318.2,4.06,4.58,UPI,1.12,Cancelled,0,1,High fare,High fare,2024-01-03 03:00:00,1,0,3,2,0,0,24.01509433962264,137,5.332043795620438,224.93678832116788,9.57021897810219,4217,206.72134930045058,long,premium
155,2024-01-03,03:20:00,Mumbai,Railway Station,University,Bike,7.14,155.6,4.95,4.33,UPI,16.8,Cancelled,0,0,Driver asked to cancel,Customer changed plans,2024-01-03 03:20:00,1,0,3,2,0,0,21.79271708683473,95,6.748736842105263,191.31621052631579,7.867263157894737,4150,204.35813493975903,medium,mid
156,2024-01-03,03:40:00,Pune,University,Mall,Bike,5.78,128.9,4.12,4.84,Wallet,8.83,Completed,0,0,,,2024-01-03 03:40:00,0,1,3,2,0,0,22.301038062283737,76,6.966052631578947,207.16144736842105,8.580131578947368,4079,206.66771512625644,medium,mid
157,2024-01-03,04:00:00,Delhi,Residential,Hospital,Mini,11.12,200.34,3.72,4.0,UPI,6.2,Completed,0,0,,,2024-01-03 04:00:00,0,1,4,2,0,0,18.016187050359715,147,6.306394557823129,197.2825850340136,8.1078231292517,4181,205.5532791198278,long,high
158,2024-01-03,04:20:00,Mumbai,Residential,University,Auto,15.93,355.75,5.0,3.96,Cash,1.0,Cancelled,0,1,Driver asked to cancel,Driver not moving,2024-01-03 04:20:00,1,0,4,2,0,0,22.33207784055242,114,6.401929824561404,181.88,7.662719298245614,4150,204.35813493975903,very_long,premium
159,2024-01-03,04:40:00,Delhi,Hospital,Railway Station,Prime Sedan,21.63,456.95,4.28,4.38,Wallet,7.37,Completed,0,0,,,2024-01-03 04:40:00,0,1,4,2,0,0,21.125751271382335,113,6.713362831858407,207.77070796460177,8.988761061946903,4181,205.5532791198278,very_long,premium
160,2024-01-03,05:00:00,Pune,University,Mall,Auto,12.97,266.0,4.04,3.81,UPI,5.95,Cancelled,0,0,Long wait time,Customer changed plans,2024-01-03 05:00:00,1,0,5,2,0,0,20.508866615266,143,6.414825174825175,210.07916083916083,9.218041958041958,4079,206.66771512625644,long,premium
161,2024-01-03,05:20:00,Bengaluru,Tech Park,Residential,Prime Sedan,7.84,179.24,4.35,4.81,Wallet,10.11,Cancelled,1,0,Customer changed plans,Driver asked to cancel,2024-01-03 05:20:00,1,0,5,2,0,0,22.862244897959187,83,6.478554216867471,208.02072289156627,8.971204819277109,4217,206.72134930045058,medium,mid
162,2024-01-03,05:40:00,Chennai,Hospital,Hospital,SUV,14.29,226.06,4.27,4.12,Card,3.04,Cancelled,1,0,Driver not moving,Driver not moving,2024-01-03 05:40:00,1,0,5,2,0,0,15.819454163750876,37,6.411621621621621,194.0381081081081,8.603783783783783,4155,204.11986762936223,long,high
163,2024-01-03,06:00:00,Delhi,Railway Station,Railway Station,Auto,12.61,230.28,4.51,5.0,Cash,3.77,Cancelled,1,0,Driver not moving,Long wait time,2024-01-03 06:00:00,1,0,6,2,0,0,18.26169706582078,126,7.031587301587302,194.16587301587302,8.07436507936508,4181,205.5532791198278,long,high
164,2024-01-03,06:20:00,Pune,Market,Residential,Prime Sedan,7.86,196.93,4.29,3.8,Card,6.64,Cancelled,1,1,Customer changed plans,Long wait time,2024-01-03 06:20:00,1,0,6,2,0,0,25.05470737913486,79,5.973924050632911,200.74784810126582,8.724683544303797,4079,206.66771512625644,medium,high
165,2024-01-03,06:40:00,Pune,Tech Park,Residential,Mini,12.37,261.41,3.6,4.72,Card,3.65,Cancelled,0,0,Customer changed plans,Customer changed plans,2024-01-03 06:40:00,1,0,6,2,0,0,21.132578819725143,124,6.936854838709677,194.72225806451613,8.15733870967742,4079,206.66771512625644,long,premium
166,2024-01-03,07:00:00,Delhi,University,Tech Park,Prime Sedan,12.21,256.79,4.29,4.14,Cash,7.3,Cancelled,1,1,Driver asked to cancel,Long wait time,2024-01-03 07:00:00,1,0,7,2,0,0,21.03112203112203,76,5.776973684210526,208.975,8.711052631578946,4181,205.5532791198278,long,premium
167,2024-01-03,07:20:00,Pune,Tech Park,Market,Auto,7.11,179.75,4.66,3.98,Cash,2.11,Completed,0,0,,,2024-01-03 07:20:00,0,1,7,2,0,0,25.281293952180025,132,5.933560606060606,222.13757575757575,9.735454545454544,4079,206.66771512625644,medium,mid
168,2024-01-03,07:40:00,Chennai,Airport,Airport,Prime Sedan,4.98,123.28,4.16,4.45,Wallet,5.12,Completed,0,0,,,2024-01-03 07:40:00,0,1,7,2,0,0,24.755020080321284,91,6.314175824175824,205.199010989011,8.661428571428573,4155,204.11986762936223,medium,low
169,2024-01-03,08:00:00,Hyderabad,Mall,Hospital,Prime Sedan,11.52,331.15,4.6,4.31,UPI,3.08,Cancelled,1,1,High fare,Driver not moving,2024-01-03 08:00:00,1,0,8,2,0,1,28.74565972222222,90,5.719444444444444,220.18588888888888,9.609666666666667,4218,204.3446846846847,long,premium
