booking_id,booking_datetime,city,pickup_location,drop_location,vehicle_type,payment_method,booking_status,is_cancelled,ride_distance,booking_value,driver_rating,customer_rating,wait_time,hour,day_of_week,is_weekend,is_peak_hour,fare_per_km,customer_cancel_reason,driver_cancel_reason
155,2024-01-03 03:20:00,Mumbai,Railway Station,University,Bike,UPI,Cancelled,1,7.14,155.6,4.95,4.33,16.8,3,2,0,0,21.79271708683473,Driver asked to cancel,Customer changed plans
156,2024-01-03 03:40:00,Pune,University,Mall,Bike,Wallet,Completed,0,5.78,128.9,4.12,4.84,8.83,3,2,0,0,22.301038062283737,,
157,2024-01-03 04:00:00,Delhi,Residential,Hospital,Mini,UPI,Completed,0,11.12,200.34,3.72,4.0,6.2,4,2,0,0,18.016187050359715,,
158,2024-01-03 04:20:00,Mumbai,Residential,University,Auto,Cash,Cancelled,1,15.93,355.75,5.0,3.96,1.0,4,2,0,0,22.33207784055242,Driver asked to cancel,Driver not moving
159,2024-01-03 04:40:00,Delhi,Hospital,Railway Station,Prime Sedan,Wallet,Completed,0,21.63,456.95,4.28,4.38,7.37,4,2,0,0,21.125751271382335,,
160,2024-01-03 05:00:00,Pune,University,Mall,Auto,UPI,Cancelled,1,12.97,266.0,4.04,3.81,5.95,5,2,0,0,20.508866615266,Long wait time,Customer changed plans
161,2024-01-03 05:20:00,Bengaluru,Tech Park,Residential,Prime Sedan,Wallet,Cancelled,1,7.84,179.24,4.35,4.81,10.11,5,2,0,0,22.862244897959187,Customer changed plans,Driver asked to cancel
162,2024-01-03 05:40:00,Chennai,Hospital,Hospital,SUV,Card,Cancelled,1,14.29,226.06,4.27,4.12,3.04,5,2,0,0,15.819454163750876,Driver not moving,Driver not moving
163,2024-01-03 06:00:00,Delhi,Railway Station,Railway Station,Auto,Cash,Cancelled,1,12.61,230.28,4.51,5.0,3.77,6,2,0,0,18.26169706582078,Driver not moving,Long wait time
164,2024-01-03 06:20:00,Pune,Market,Residential,Prime Sedan,Card,Cancelled,1,7.86,196.93,4.29,3.8,6.64,6,2,0,0,25.05470737913486,Customer changed plans,Long wait time
165,2024-01-03 06:40:00,Pune,Tech Park,Residential,Mini,Card,Cancelled,1,12.37,261.41,3.6,4.72,3.65,6,2,0,0,21.132578819725143,Customer changed plans,Customer changed plans
166,2024-01-03 07:00:00,Delhi,University,Tech Park,Prime Sedan,Cash,Cancelled,1,12.21,256.79,4.29,4.14,7.3,7,2,0,0,21.03112203112203,Driver asked to cancel,Long wait time
167,2024-01-03 07:20:00,Pune,Tech Park,Market,Auto,Cash,Completed,0,7.11,179.75,4.66,3.98,2.11,7,2,0,0,25.281293952180025,,
168,2024-01-03 07:40:00,Chennai,Airport,Airport,Prime Sedan,Wallet,Completed,0,4.98,123.28,4.16,4.45,5.12,7,2,0,0,24.755020080321284,,
169,2024-01-03 08:00:00,Hyderabad,Mall,Hospital,Prime Sedan,UPI,Cancelled,1,11.52,331.15,4.6,4.31,3.08,8,2,0,1,28.74565972222222,High fare,Driver not moving
170,2024-01-03 08:20:00,Delhi,Airport,University,Auto,Cash,Cancelled,1,3.18,115.53,4.68,4.5,9.76,8,2,0,1,36.33018867924528,Driver not moving,Driver asked to cancel
171,2024-01-03 08:40:00,Delhi,Railway Station,Railway Station,SUV,Card,Completed,0,2.6,116.55,4.76,3.93,19.54,8,2,0,1,44.82692307692307,,
172,2024-01-03 09:00:00,Chennai,Railway Station,University,SUV,Wallet,Cancelled,1,9.3,251.58,3.99,3.55,16.43,9,2,0,1,27.05161290322581,Customer changed plans,Driver not moving
173,2024-01-03 09:20:00,Hyderabad,Market,Residential,SUV,Cash,Cancelled,1,11.31,279.88,4.02,4.54,1.0,9,2,0,1,24.74624226348364,High fare,Driver not moving
174,2024-01-03 09:40:00,Hyderabad,Airport,Railway Station,Bike,Cash,Cancelled,1,9.26,159.08,4.36,3.95,7.76,9,2,0,1,17.1792656587473,Customer changed plans,High fare
175,2024-01-03 10:00:00,Bengaluru,University,Mall,Bike,UPI,Cancelled,1,9.96,272.47,3.72,4.27,3.04,10,2,0,1,27.356425702811244,Customer changed plans,Customer changed plans
176,2024-01-03 10:20:00,Hyderabad,Mall,Market,Prime Sedan,Cash,Cancelled,1,11.18,243.42,3.97,4.53,2.06,10,2,0,1,21.772808586762075,Driver not moving,Driver not moving
177,2024-01-03 10:40:00,Chennai,Residential,Market,Auto,Wallet,Cancelled,1,18.79,476.56,4.45,4.32,7.61,10,2,0,1,25.36242682277808,Long wait time,Long wait time
178,2024-01-03 11:00:00,Delhi,Tech Park,Airport,Auto,UPI,Completed,0,13.11,231.3,3.62,4.16,2.06,11,2,0,0,17.643020594965677,,
179,2024-01-03 11:20:00,Hyderabad,Airport,Railway Station,Auto,Card,Cancelled,1,12.86,290.05,3.72,4.0,11.92,11,2,0,0,22.55443234836703,Long wait time,High fare
180,2024-01-03 11:40:00,Bengaluru,Residential,Mall,Auto,Cash,Completed,0,8.81,180.12,4.53,4.74,7.73,11,2,0,0,20.44494892167991,,
181,2024-01-03 12:00:00,Mumbai,Mall,Market,Bike,Cash,Completed,0,9.04,153.73,3.78,4.6,10.29,12,2,0,0,17.00553097345133,,
182,2024-01-03 12:20:00,Pune,University,Airport,Prime Sedan,Card,Completed,0,6.69,156.05,5.0,4.77,6.65,12,2,0,0,23.325859491778772,,
183,2024-01-03 12:40:00,Hyderabad,Hospital,University,Bike,Wallet,Cancelled,1,9.76,229.09,3.99,3.75,1.83,12,2,0,0,23.47233606557377,Driver asked to cancel,Customer changed plans
184,2024-01-03 13:00:00,Bengaluru,Hospital,Tech Park,Mini,Cash,Completed,0,3.05,94.75,3.97,3.96,4.18,13,2,0,0,31.06557377049181,,
185,2024-01-03 13:20:00,Hyderabad,Hospital,Mall,Mini,Wallet,Cancelled,1,18.84,368.44,3.85,4.08,13.37,13,2,0,0,19.556263269639064,Customer changed plans,Driver not moving
186,2024-01-03 13:40:00,Bengaluru,Airport,Residential,Auto,UPI,Completed,0,3.81,113.59,4.34,4.4,4.98,13,2,0,0,29.81364829396325,,
187,2024-01-03 14:00:00,Bengaluru,Railway Station,Mall,Bike,Wallet,Completed,0,13.1,291.43,4.27,5.0,4.71,14,2,0,0,22.246564885496184,,
188,2024-01-03 14:20:00,Bengaluru,Railway Station,Tech Park,Prime Sedan,Card,Cancelled,1,17.34,291.94,4.48,4.28,14.37,14,2,0,0,16.836216839677046,Long wait time,Long wait time
189,2024-01-03 14:40:00,Mumbai,Mall,Market,SUV,Card,Cancelled,1,13.08,330.7,4.26,4.06,6.49,14,2,0,0,25.282874617737,Customer changed plans,Customer changed plans
190,2024-01-03 15:00:00,Mumbai,Residential,Market,Bike,UPI,Cancelled,1,28.78,478.2,4.67,4.36,12.42,15,2,0,0,16.61570535093815,High fare,Driver asked to cancel
191,2024-01-03 15:20:00,Bengaluru,Tech Park,University,Auto,Wallet,Completed,0,1.0,63.18,4.26,3.64,5.04,15,2,0,0,63.18,,
192,2024-01-03 15:40:00,Delhi,Railway Station,Market,Auto,Cash,Completed,0,5.23,155.87,4.21,3.3,2.5,15,2,0,0,29.80305927342256,,
193,2024-01-03 16:00:00,Bengaluru,University,Tech Park,Auto,Card,Cancelled,1,17.15,292.93,4.42,3.72,1.0,16,2,0,0,17.080466472303208,Long wait time,Customer changed plans
194,2024-01-03 16:20:00,Hyderabad,Airport,Mall,Mini,Cash,Cancelled,1,2.5,90.6,3.66,4.06,4.95,16,2,0,0,36.24,Driver asked to cancel,High fare
195,2024-01-03 16:40:00,Delhi,Airport,Residential,SUV,Card,Completed,0,3.91,103.94,3.95,4.44,5.96,16,2,0,0,26.583120204603578,,
196,2024-01-03 17:00:00,Delhi,Railway Station,Mall,Auto,UPI,Cancelled,1,10.71,191.57,4.94,4.75,11.62,17,2,0,1,17.887021475256766,High fare,High fare
197,2024-01-03 17:20:00,Delhi,Hospital,Tech Park,Prime Sedan,UPI,Cancelled,1,7.77,208.76,3.72,4.85,1.0,17,2,0,1,26.867438867438867,Driver asked to cancel,Customer changed plans
198,2024-01-03 17:40:00,Delhi,Market,Market,Auto,UPI,Completed,0,10.27,220.51,4.65,4.66,8.24,17,2,0,1,21.471275559883157,,
199,2024-01-03 18:00:00,Hyderabad,Tech Park,Hospital,Bike,Card,Completed,0,8.25,215.8,3.5,3.66,5.57,18,2,0,1,26.15757575757576,,
200,2024-01-03 18:20:00,Hyderabad,Railway Station,Railway Station,Mini,Cash,Cancelled,1,8.79,215.44,3.78,4.15,4.82,18,2,0,1,24.509670079635956,Driver not moving,Customer changed plans
201,2024-01-03 18:40:00,Pune,Tech Park,Airport,Prime Sedan,UPI,Cancelled,1,4.24,151.92,4.07,4.89,18.93,18,2,0,1,35.830188679245275,Driver asked to cancel,High fare
202,2024-01-03 19:00:00,Pune,Airport,Airport,SUV,UPI,Cancelled,1,8.59,181.11,4.49,3.62,7.77,19,2,0,1,21.083818393480797,Driver asked to cancel,Driver not moving
203,2024-01-03 19:20:00,Delhi,Railway Station,Market,Auto,Cash,Cancelled,1,5.51,200.64,4.29,4.25,14.75,19,2,0,1,36.41379310344828,Driver asked to cancel,High fare
204,2024-01-03 19:40:00,Hyderabad,Mall,Airport,Auto,UPI,Cancelled,1,6.11,196.65,4.48,4.26,2.97,19,2,0,1,32.18494271685761,High fare,High fare
205,2024-01-03 20:00:00,Delhi,Market,Railway Station,Bike,Cash,Cancelled,1,12.98,229.47,4.15,4.61,4.01,20,2,0,1,17.678736517719567,Driver not moving,High fare
206,2024-01-03 20:20:00,Mumbai,Tech Park,Mall,Prime Sedan,Card,Cancelled,1,2.39,117.59,4.28,2.98,11.69,20,2,0,1,49.20083682008368,Customer changed plans,High fare
207,2024-01-03 20:40:00,Pune,Hospital,University,Mini,UPI,Completed,0,0.8,106.91,4.35,4.52,2.6,20,2,0,1,133.6375,,
208,2024-01-03 21:00:00,Hyderabad,University,Tech Park,Mini,Wallet,Cancelled,1,12.36,277.55,4.67,3.7,2.73,21,2,0,1,22.45550161812298,Customer changed plans,Long wait time
209,2024-01-03 21:20:00,Pune,Tech Park,Hospital,Bike,Cash,Cancelled,1,8.6,251.69,4.94,4.64,2.3,21,2,0,1,29.26627906976744,Driver not moving,High fare
210,2024-01-03 21:40:00,Delhi,Hospital,Hospital,Prime Sedan,Wallet,Cancelled,1,17.33,415.11,3.96,3.68,3.58,21,2,0,1,23.9532602423543,Customer changed plans,Long wait time
211,2024-01-03 22:00:00,Pune,University,Residential,SUV,Card,Cancelled,1,4.0,112.06,4.28,4.3,6.69,22,2,0,0,28.015,Driver not moving,Customer changed plans
212,2024-01-03 22:20:00,Hyderabad,Railway Station,University,Mini,Card,Cancelled,1,6.94,167.99,4.2,3.37,8.18,22,2,0,0,24.20605187319885,Customer changed plans,High fare
213,2024-01-03 22:40:00,Mumbai,Airport,Mall,Prime Sedan,Cash,Completed,0,7.98,165.62,4.45,3.78,6.25,22,2,0,0,20.75438596491228,,
214,2024-01-03 23:00:00,Pune,Mall,Tech Park,Auto,Cash,Completed,0,4.67,156.71,4.83,4.46,4.3,23,2,0,0,33.55674518201285,,
215,2024-01-03 23:20:00,Chennai,Mall,Residential,Mini,Card,Completed,0,3.59,126.13,4.37,3.94,5.74,23,2,0,0,35.13370473537604,,
216,2024-01-03 23:40:00,Delhi,Hospital,Tech Park,Auto,UPI,Cancelled,1,12.78,235.42,4.14,4.52,14.85,23,2,0,0,18.420970266040687,Driver not moving,Driver not moving
217,2024-01-04 00:00:00,Pune,University,Market,Mini,Card,Completed,0,2.17,81.84,4.7,4.39,5.61,0,3,0,0,37.71428571428572,,
218,2024-01-04 00:20:00,Mumbai,Airport,Mall,Mini,UPI,Completed,0,3.1,90.1,4.26,4.18,4.04,0,3,0,0,29.064516129032256,,
219,2024-01-04 00:40:00,Pune,Railway Station,Mall,Mini,Wallet,Completed,0,6.77,186.76,4.29,3.27,1.0,0,3,0,0,27.586410635155097,,
220,2024-01-04 01:00:00,Delhi,University,Mall,Mini,Cash,Completed,0,13.78,297.9,4.56,4.32,5.23,1,3,0,0,21.618287373004357,,
221,2024-01-04 01:20:00,Pune,Mall,University,Auto,Wallet,Completed,0,4.91,127.75,3.88,4.56,11.33,1,3,0,0,26.0183299389002,,
222,2024-01-04 01:40:00,Pune,Hospital,Railway Station,Mini,Wallet,Cancelled,1,4.43,131.47,3.86,4.48,1.09,1,3,0,0,29.67720090293454,Long wait time,Driver asked to cancel
223,2024-01-04 02:00:00,Bengaluru,Hospital,Airport,Prime Sedan,Wallet,Completed,0,6.48,142.06,3.99,3.87,1.77,2,3,0,0,21.92283950617284,,
224,2024-01-04 02:20:00,Pune,Railway Station,Market,Auto,Card,Cancelled,1,9.62,196.29,4.25,4.35,3.68,2,3,0,0,20.404365904365907,Long wait time,Long wait time
225,2024-01-04 02:40:00,Chennai,Mall,Railway Station,Mini,Wallet,Completed,0,5.75,129.09,4.71,4.16,3.25,2,3,0,0,22.450434782608696,,
226,2024-01-04 03:00:00,Bengaluru,Hospital,Railway Station,Auto,Cash,Completed,0,14.95,350.72,4.11,4.31,6.01,3,3,0,0,23.459531772575254,,
227,2024-01-04 03:20:00,Bengaluru,Airport,Railway Station,SUV,Card,Cancelled,1,15.36,272.85,4.17,4.79,17.65,3,3,0,0,17.763671875000004,Driver asked to cancel,Driver asked to cancel
228,2024-01-04 03:40:00,Pune,Residential,Mall,Mini,UPI,Completed,0,6.77,141.15,4.41,4.37,2.18,3,3,0,0,20.8493353028065,,
229,2024-01-04 04:00:00,Mumbai,Railway Station,Tech Park,Mini,Cash,Cancelled,1,24.01,519.32,4.02,4.01,3.19,4,3,0,0,21.629321116201584,Long wait time,Long wait time
230,2024-01-04 04:20:00,Chennai,Tech Park,Hospital,Auto,UPI,Completed,0,7.85,122.81,4.18,4.49,4.89,4,3,0,0,15.644585987261149,,
231,2024-01-04 04:40:00,Chennai,Mall,Tech Park,Bike,UPI,Cancelled,1,15.03,308.71,4.34,4.29,2.97,4,3,0,0,20.5395874916833,Long wait time,Driver asked to cancel
232,2024-01-04 05:00:00,Bengaluru,Railway Station,Hospital,Mini,Card,Completed,0,9.44,215.81,4.55,4.69,5.99,5,3,0,0,22.86122881355932,,
233,2024-01-04 05:20:00,Hyderabad,Residential,Tech Park,SUV,UPI,Completed,0,9.32,218.42,4.68,3.75,7.99,5,3,0,0,23.435622317596565,,
234,2024-01-04 05:40:00,Pune,University,Airport,Auto,Card,Completed,0,1.71,67.9,4.29,3.72,3.26,5,3,0,0,39.70760233918129,,
235,2024-01-04 06:00:00,Chennai,Hospital,Airport,Mini,Wallet,Completed,0,2.87,100.34,4.25,4.14,10.17,6,3,0,0,34.961672473867594,,
236,2024-01-04 06:20:00,Delhi,Hospital,Hospital,SUV,Wallet,Cancelled,1,5.98,107.71,4.27,3.47,4.13,6,3,0,0,18.011705685618725,Driver not moving,High fare
237,2024-01-04 06:40:00,Bengaluru,Railway Station,University,Auto,Card,Cancelled,1,15.29,284.33,4.42,4.05,2.95,6,3,0,0,18.59581425768476,Driver not moving,High fare
238,2024-01-04 07:00:00,Mumbai,Mall,Residential,Mini,Cash,Completed,0,9.53,199.48,4.86,4.33,1.39,7,3,0,0,20.931794333683108,,
239,2024-01-04 07:20:00,Hyderabad,Market,Tech Park,Auto,Wallet,Completed,0,6.02,175.12,5.0,4.74,8.58,7,3,0,0,29.089700996677745,,
240,2024-01-04 07:40:00,Chennai,Mall,Airport,Prime Sedan,Wallet,Completed,0,11.39,234.97,5.0,4.08,6.83,7,3,0,0,20.629499561018434,,
241,2024-01-04 08:00:00,Mumbai,Mall,Residential,Mini,Wallet,Cancelled,1,14.92,410.49,4.72,4.63,2.07,8,3,0,1,27.512734584450403,High fare,Customer changed plans
242,2024-01-04 08:20:00,Bengaluru,Mall,Hospital,Prime Sedan,Card,Cancelled,1,7.5,214.48,3.99,4.34,2.65,8,3,0,1,28.59733333333333,Long wait time,Driver asked to cancel
243,2024-01-04 08:40:00,Hyderabad,Railway Station,Tech Park,Prime Sedan,Cash,Cancelled,1,8.75,291.11,4.43,4.18,6.41,8,3,0,1,33.26971428571429,Driver not moving,Driver not moving
244,2024-01-04 09:00:00,Mumbai,Mall,Tech Park,Mini,UPI,Cancelled,1,7.98,206.07,4.22,3.8,8.19,9,3,0,1,25.82330827067669,High fare,Driver asked to cancel
245,2024-01-04 09:20:00,Chennai,Residential,University,SUV,Cash,Cancelled,1,7.16,184.12,4.3,3.98,7.01,9,3,0,1,25.71508379888268,Driver not moving,Driver asked to cancel
246,2024-01-04 09:40:00,Hyderabad,Airport,Residential,Auto,Wallet,Cancelled,1,3.97,163.34,4.96,4.0,8.55,9,3,0,1,41.14357682619647,Driver not moving,Long wait time
247,2024-01-04 10:00:00,Bengaluru,Residential,Mall,Bike,Card,Cancelled,1,3.71,150.99,4.82,4.1,21.37,10,3,0,1,40.69811320754717,Driver asked to cancel,Customer changed plans
248,2024-01-04 10:20:00,Mumbai,University,University,Auto,UPI,Completed,0,11.34,317.31,4.65,4.0,10.3,10,3,0,1,27.98148148148148,,
249,2024-01-04 10:40:00,Bengaluru,Railway Station,Railway Station,Bike,Card,Cancelled,1,15.11,361.92,5.0,4.62,8.74,10,3,0,1,23.95234943745864,High fare,Driver asked to cancel
250,2024-01-04 11:00:00,Bengaluru,Hospital,University,Mini,Cash,Completed,0,6.01,148.07,4.64,4.18,3.53,11,3,0,0,24.63727121464226,,
251,2024-01-04 11:20:00,Hyderabad,University,Railway Station,Mini,UPI,Completed,0,5.9,120.07,4.87,4.98,1.87,11,3,0,0,20.350847457627115,,
252,2024-01-04 11:40:00,Mumbai,Residential,Railway Station,Auto,Card,Completed,0,1.26,61.34,4.54,3.84,13.39,11,3,0,0,48.68253968253968,,
253,2024-01-04 12:00:00,Pune,Airport,Hospital,Mini,Wallet,Completed,0,1.02,63.51,4.42,4.6,3.68,12,3,0,0,62.264705882352935,,
254,2024-01-04 12:20:00,Chennai,Residential,Residential,Bike,Cash,Completed,0,17.68,278.59,5.0,3.73,7.5,12,3,0,0,15.75735294117647,,
255,2024-01-04 12:40:00,Mumbai,Market,Airport,Auto,UPI,Completed,0,4.18,124.41,4.08,4.13,1.32,12,3,0,0,29.76315789473684,,
256,2024-01-04 13:00:00,Pune,Market,University,Bike,UPI,Completed,0,30.04,539.47,3.79,4.13,1.0,13,3,0,0,17.95838881491345,,
257,2024-01-04 13:20:00,Delhi,Market,Hospital,Mini,UPI,Completed,0,4.81,144.9,4.01,4.15,10.23,13,3,0,0,30.12474012474013,,
258,2024-01-04 13:40:00,Hyderabad,Market,Mall,Auto,Card,Completed,0,1.77,78.41,4.19,4.72,2.89,13,3,0,0,44.29943502824859,,
259,2024-01-04 14:00:00,Pune,Hospital,Market,Mini,Card,Cancelled,1,8.02,164.05,4.67,4.28,7.46,14,3,0,0,20.45511221945137,Driver not moving,Driver asked to cancel
260,2024-01-04 14:20:00,Mumbai,Airport,Tech Park,Auto,Cash,Cancelled,1,12.68,292.85,4.79,4.99,2.92,14,3,0,0,23.09542586750789,Long wait time,Long wait time
261,2024-01-04 14:40:00,Chennai,Residential,Residential,Bike,Card,Cancelled,1,11.75,266.97,4.08,4.81,8.06,14,3,0,0,22.72085106382979,Driver asked to cancel,Long wait time
262,2024-01-04 15:00:00,Bengaluru,Market,University,Mini,Wallet,Cancelled,1,13.53,281.21,4.14,4.2,5.13,15,3,0,0,20.78418329637842,Driver asked to cancel,Driver not moving
263,2024-01-04 15:20:00,Chennai,University,Airport,SUV,UPI,Completed,0,3.32,110.32,4.2,4.68,4.44,15,3,0,0,33.2289156626506,,
264,2024-01-04 15:40:00,Pune,Mall,University,Auto,Wallet,Cancelled,1,17.4,303.21,4.37,3.7,6.95,15,3,0,0,17.425862068965518,Driver asked to cancel,Driver not moving
265,2024-01-04 16:00:00,Hyderabad,Mall,Hospital,Auto,UPI,Completed,0,18.07,322.47,4.35,4.21,7.78,16,3,0,0,17.845600442722745,,
266,2024-01-04 16:20:00,Chennai,Hospital,Residential,Mini,Card,Completed,0,18.58,310.84,4.48,4.17,3.14,16,3,0,0,16.729817007534983,,
267,2024-01-04 16:40:00,Delhi,Tech Park,Airport,Mini,UPI,Cancelled,1,8.97,141.83,4.02,4.43,7.5,16,3,0,0,15.81159420289855,Driver not moving,Driver asked to cancel
268,2024-01-04 17:00:00,Hyderabad,University,Mall,Auto,Wallet,Completed,0,5.66,118.15,3.98,4.51,7.94,17,3,0,1,20.874558303886925,,
269,2024-01-04 17:20:00,Chennai,University,Railway Station,Prime Sedan,Card,Completed,0,5.27,128.84,4.05,3.86,10.1,17,3,0,1,24.447817836812145,,
270,2024-01-04 17:40:00,Delhi,Residential,Railway Station,Prime Sedan,UPI,Completed,0,1.76,74.15,4.37,4.42,12.44,17,3,0,1,42.13068181818182,,
271,2024-01-04 18:00:00,Pune,Hospital,Market,Auto,UPI,Completed,0,4.89,177.25,3.92,4.8,5.29,18,3,0,1,36.24744376278119,,
272,2024-01-04 18:20:00,Mumbai,Airport,Tech Park,Bike,UPI,Completed,0,0.8,90.42,4.03,4.55,2.94,18,3,0,1,113.025,,
273,2024-01-04 18:40:00,Hyderabad,Railway Station,Residential,Bike,UPI,Completed,0,1.52,124.4,4.53,4.41,2.36,18,3,0,1,81.8421052631579,,
274,2024-01-04 19:00:00,Chennai,Airport,University,Bike,Wallet,Cancelled,1,8.9,234.4,4.86,4.62,3.34,19,3,0,1,26.337078651685392,Long wait time,Driver asked to cancel
275,2024-01-04 19:20:00,Hyderabad,Railway Station,Residential,Mini,Wallet,Cancelled,1,6.17,182.98,4.49,3.24,3.57,19,3,0,1,29.65640194489465,Driver not moving,High fare
276,2024-01-04 19:40:00,Chennai,Hospital,Tech Park,Bike,Wallet,Cancelled,1,8.63,233.56,3.97,3.44,4.05,19,3,0,1,27.063731170336037,Customer changed plans,High fare
277,2024-01-04 20:00:00,Pune,Airport,Airport,Auto,Card,Completed,0,12.03,243.86,4.59,4.95,5.17,20,3,0,1,20.270989193682464,,
278,2024-01-04 20:20:00,Bengaluru,Mall,Airport,Bike,Cash,Cancelled,1,9.77,300.28,4.15,4.51,6.12,20,3,0,1,30.734902763561923,Driver asked to cancel,Long wait time
279,2024-01-04 20:40:00,Bengaluru,Airport,Railway Station,Auto,Card,Cancelled,1,9.21,213.99,4.84,4.36,6.39,20,3,0,1,23.234527687296417,Customer changed plans,Driver asked to cancel
280,2024-01-04 21:00:00,Mumbai,Mall,Hospital,SUV,Cash,Cancelled,1,7.0,228.45,4.5,4.29,9.15,21,3,0,1,32.635714285714286,Long wait time,High fare
281,2024-01-04 21:20:00,Hyderabad,Residential,Tech Park,Auto,Wallet,Cancelled,1,4.06,155.14,4.05,4.22,13.33,21,3,0,1,38.21182266009852,Driver not moving,Long wait time
282,2024-01-04 21:40:00,Pune,Airport,Mall,Mini,Cash,Cancelled,1,2.52,116.07,4.39,4.42,6.43,21,3,0,1,46.0595238095238,Driver not moving,Driver asked to cancel
283,2024-01-04 22:00:00,Chennai,Residential,Mall,Bike,Wallet,Completed,0,5.0,119.09,3.86,4.36,3.58,22,3,0,0,23.818,,
284,2024-01-04 22:20:00,Hyderabad,Hospital,Tech Park,SUV,UPI,Completed,0,7.09,115.48,4.41,4.07,9.02,22,3,0,0,16.287729196050776,,
285,2024-01-04 22:40:00,Hyderabad,Hospital,Railway Station,Bike,Wallet,Cancelled,1,7.75,149.6,4.26,4.34,8.62,22,3,0,0,19.30322580645161,Driver asked to cancel,Driver asked to cancel
286,2024-01-04 23:00:00,Delhi,Mall,Market,Auto,UPI,Completed,0,13.55,265.19,5.0,4.33,3.29,23,3,0,0,19.57121771217712,,
287,2024-01-04 23:20:00,Hyderabad,Tech Park,Airport,SUV,Wallet,Completed,0,6.63,144.45,4.42,3.98,8.73,23,3,0,0,21.78733031674208,,
288,2024-01-04 23:40:00,Hyderabad,Market,University,Auto,Wallet,Completed,0,10.88,189.35,4.37,4.71,2.34,23,3,0,0,17.403492647058822,,
289,2024-01-05 00:00:00,Delhi,Mall,University,Prime Sedan,Card,Completed,0,2.02,75.91,3.51,3.98,1.9,0,4,0,0,37.57920792079208,,
290,2024-01-05 00:20:00,Delhi,Mall,University,Mini,Cash,Completed,0,8.99,176.44,4.57,3.93,2.47,0,4,0,0,19.62625139043381,,
291,2024-01-05 00:40:00,Bengaluru,Tech Park,Hospital,Prime Sedan,UPI,Cancelled,1,8.55,166.38,4.76,4.05,9.15,0,4,0,0,19.45964912280701,Driver not moving,Customer changed plans
292,2024-01-05 01:00:00,Chennai,Tech Park,Market,Prime Sedan,Cash,Cancelled,1,17.41,349.27,4.76,3.63,4.39,1,4,0,0,20.06145893164848,Long wait time,Customer changed plans
293,2024-01-05 01:20:00,Bengaluru,University,Airport,Prime Sedan,Card,Completed,0,6.17,116.83,4.31,4.18,9.95,1,4,0,0,18.93517017828201,,
294,2024-01-05 01:40:00,Hyderabad,Railway Station,Airport,Auto,Cash,Completed,0,5.97,161.14,4.13,4.07,14.14,1,4,0,0,26.991624790619763,,
295,2024-01-05 02:00:00,Mumbai,Mall,Tech Park,Prime Sedan,Wallet,Completed,0,12.09,245.57,4.78,4.5,13.65,2,4,0,0,20.311827956989248,,
296,2024-01-05 02:20:00,Delhi,Mall,Tech Park,SUV,Card,Cancelled,1,2.71,93.88,4.32,4.2,3.2,2,4,0,0,34.64206642066421,High fare,High fare
297,2024-01-05 02:40:00,Delhi,Residential,Airport,SUV,Card,Cancelled,1,8.83,187.98,4.34,3.55,4.54,2,4,0,0,21.288788221970552,Long wait time,Customer changed plans
298,2024-01-05 03:00:00,Hyderabad,Residential,Mall,Auto,Card,Completed,0,2.58,85.73,4.23,4.05,5.29,3,4,0,0,33.22868217054263,,
299,2024-01-05 03:20:00,Bengaluru,Airport,Airport,Mini,UPI,Cancelled,1,22.5,310.13,3.56,3.65,15.53,3,4,0,0,13.783555555555555,High fare,Long wait time
300,2024-01-05 03:40:00,Mumbai,Tech Park,Mall,Bike,Cash,Completed,0,5.38,180.0,4.06,4.67,3.15,3,4,0,0,33.457249070631974,,
301,2024-01-05 04:00:00,Bengaluru,University,Hospital,Prime Sedan,UPI,Completed,0,2.43,91.17,4.38,4.69,11.1,4,4,0,0,37.51851851851852,,
302,2024-01-05 04:20:00,Chennai,Hospital,Airport,SUV,Card,Completed,0,4.97,127.3,4.56,4.41,7.46,4,4,0,0,25.613682092555333,,
303,2024-01-05 04:40:00,Bengaluru,Tech Park,University,Prime Sedan,Card,Completed,0,8.87,209.35,4.34,4.54,1.0,4,4,0,0,23.60202931228861,,
304,2024-01-05 05:00:00,Bengaluru,Mall,Mall,Mini,UPI,Completed,0,10.65,219.1,4.54,4.28,4.26,5,4,0,0,20.57276995305164,,
305,2024-01-05 05:20:00,Chennai,Tech Park,Railway Station,Prime Sedan,Cash,Cancelled,1,16.82,274.53,3.75,4.36,2.21,5,4,0,0,16.321640903686085,Customer changed plans,High fare
